Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region
11156,575,20000,300000,9460.86,2010-10-31,2009-10-22,SOUTH
11156,575,20000,300000,9460.86,2010-10-31,2009-11-21,SOUTH
11156,575,20000,300000,9460.86,2010-10-31,2009-12-21,SOUTH
11157,575,25000,600000,16049.22,2005-12-31,2005-09-22,SOUTH
11158,575,7500,800000,3438.26,2013-08-26,2012-09-29,SOUTH
11158,575,7500,800000,3438.26,2013-08-26,2012-10-29,SOUTH
11159,576,12500,200000,7967.55,2015-07-05,2015-02-16,NORTH
11159,576,12500,200000,7967.55,2015-07-05,2015-03-18,NORTH
11159,576,12500,200000,7967.55,2015-07-05,2015-04-17,NORTH
11159,576,12500,200000,7967.55,2015-07-05,2015-05-17,NORTH
11159,576,12500,200000,7967.55,2015-07-05,2015-06-16,NORTH
11160,576,15000,500000,13456.17,2019-09-30,2019-01-01,NORTH
11160,576,15000,500000,13456.17,2019-09-30,2019-01-31,NORTH
11160,576,15000,500000,13456.17,2019-09-30,2019-03-02,NORTH
11160,576,15000,500000,13456.17,2019-09-30,2019-04-01,NORTH
11160,576,15000,500000,13456.17,2019-09-30,2019-05-01,NORTH
11161,577,12500,300000,10560.29,2018-03-04,2017-06-25,SOUTH
11161,577,12500,300000,10560.29,2018-03-04,2017-07-25,SOUTH
11161,577,12500,300000,10560.29,2018-03-04,2017-08-24,SOUTH
11161,577,12500,300000,10560.29,2018-03-04,2017-09-23,SOUTH
11162,578,5000,500000,1739.57,2019-02-01,2018-08-14,WEST
11162,578,5000,500000,1739.57,2019-02-01,2018-09-13,WEST
11162,578,5000,500000,1739.57,2019-02-01,2018-10-13,WEST
11163,579,25000,300000,18606.68,2012-09-23,2011-06-29,SOUTH
11164,580,10000,1000000,4927.26,2017-10-22,2017-05-04,EAST
11164,580,10000,1000000,4927.26,2017-10-22,2017-06-03,EAST
11164,580,10000,1000000,4927.26,2017-10-22,2017-07-03,EAST
11164,580,10000,1000000,4927.26,2017-10-22,2017-08-02,EAST
11164,580,10000,1000000,4927.26,2017-10-22,2017-09-01,EAST
11165,580,25000,400000,6848.68,2012-04-20,2011-04-04,EAST
11165,580,25000,400000,6848.68,2012-04-20,2011-05-04,EAST
11166,580,15000,500000,12020.09,2016-09-29,2016-04-07,EAST
11166,580,15000,500000,12020.09,2016-09-29,2016-05-07,EAST
11166,580,15000,500000,12020.09,2016-09-29,2016-06-06,EAST
11166,580,15000,500000,12020.09,2016-09-29,2016-07-06,EAST
11167,581,7500,1000000,3600.29,2011-11-01,2011-06-04,EAST
11167,581,7500,1000000,3600.29,2011-11-01,2011-07-04,EAST
11167,581,7500,1000000,3600.29,2011-11-01,2011-08-03,EAST
11167,581,7500,1000000,3600.29,2011-11-01,2011-09-02,EAST
11167,581,7500,1000000,3600.29,2011-11-01,2011-10-02,EAST
11168,581,25000,500000,8014.74,2018-01-11,2016-12-12,EAST
11168,581,25000,500000,8014.74,2018-01-11,2017-01-11,EAST
11168,581,25000,500000,8014.74,2018-01-11,2017-02-10,EAST
11169,582,12500,500000,4152.66,2018-10-02,2018-01-05,EAST
11169,582,12500,500000,4152.66,2018-10-02,2018-02-04,EAST
11169,582,12500,500000,4152.66,2018-10-02,2018-03-06,EAST
11169,582,12500,500000,4152.66,2018-10-02,2018-04-05,EAST
11169,582,12500,500000,4152.66,2018-10-02,2018-05-05,EAST
11170,583,15000,600000,13488.55,2010-11-24,2010-01-11,WEST
11170,583,15000,600000,13488.55,2010-11-24,2010-02-10,WEST
11171,584,10000,600000,3165.21,2014-09-06,2014-03-03,NORTH
11171,584,10000,600000,3165.21,2014-09-06,2014-04-02,NORTH
11171,584,10000,600000,3165.21,2014-09-06,2014-05-02,NORTH
11171,584,10000,600000,3165.21,2014-09-06,2014-06-01,NORTH
11172,584,10000,200000,6209.4,2021-07-22,2020-05-08,NORTH
11172,584,10000,200000,6209.4,2021-07-22,2020-06-07,NORTH
11172,584,10000,200000,6209.4,2021-07-22,2020-07-07,NORTH
11173,584,25000,300000,20981.12,2018-09-27,2017-05-20,NORTH
11174,585,12500,800000,5323.84,2010-10-24,2010-05-15,WEST
11174,585,12500,800000,5323.84,2010-10-24,2010-06-14,WEST
11174,585,12500,800000,5323.84,2010-10-24,2010-07-14,WEST
11174,585,12500,800000,5323.84,2010-10-24,2010-08-13,WEST
11174,585,12500,800000,5323.84,2010-10-24,2010-09-12,WEST
11175,585,7500,600000,3910.76,2007-04-07,2006-06-15,WEST
11175,585,7500,600000,3910.76,2007-04-07,2006-07-15,WEST
11175,585,7500,600000,3910.76,2007-04-07,2006-08-14,WEST
11175,585,7500,600000,3910.76,2007-04-07,2006-09-13,WEST
11176,586,25000,300000,13753.76,2015-10-06,2014-12-14,NORTH
11176,586,25000,300000,13753.76,2015-10-06,2015-01-13,NORTH
11176,586,25000,300000,13753.76,2015-10-06,2015-02-12,NORTH
11176,586,25000,300000,13753.76,2015-10-06,2015-03-14,NORTH
11176,586,25000,300000,13753.76,2015-10-06,2015-04-13,NORTH
11177,586,25000,300000,13088.71,2019-01-21,2018-07-20,NORTH
11177,586,25000,300000,13088.71,2019-01-21,2018-08-19,NORTH
11177,586,25000,300000,13088.71,2019-01-21,2018-09-18,NORTH
11177,586,25000,300000,13088.71,2019-01-21,2018-10-18,NORTH
11178,586,5000,800000,2422.21,2006-04-08,2005-02-26,NORTH
11178,586,5000,800000,2422.21,2006-04-08,2005-03-28,NORTH
11178,586,5000,800000,2422.21,2006-04-08,2005-04-27,NORTH
11179,587,25000,500000,20458.75,2014-03-04,2013-08-23,NORTH
11179,587,25000,500000,20458.75,2014-03-04,2013-09-22,NORTH
11179,587,25000,500000,20458.75,2014-03-04,2013-10-22,NORTH
11179,587,25000,500000,20458.75,2014-03-04,2013-11-21,NORTH
11180,587,25000,600000,22311.15,2008-10-14,2007-09-19,NORTH
11181,587,25000,800000,10126.85,2015-01-31,2014-11-02,NORTH
11181,587,25000,800000,10126.85,2015-01-31,2014-12-02,NORTH
11182,588,20000,600000,13094.82,2014-03-13,2013-02-24,SOUTH
11183,588,7500,1000000,5479.19,2008-04-25,2007-10-14,SOUTH
11183,588,7500,1000000,5479.19,2008-04-25,2007-11-13,SOUTH
11183,588,7500,1000000,5479.19,2008-04-25,2007-12-13,SOUTH
11183,588,7500,1000000,5479.19,2008-04-25,2008-01-12,SOUTH
11183,588,7500,1000000,5479.19,2008-04-25,2008-02-11,SOUTH
11184,589,12500,800000,3742.06,2009-06-06,2008-10-16,WEST
11184,589,12500,800000,3742.06,2009-06-06,2008-11-15,WEST
11184,589,12500,800000,3742.06,2009-06-06,2008-12-15,WEST
11184,589,12500,800000,3742.06,2009-06-06,2009-01-14,WEST
11185,589,10000,200000,6494.25,2016-06-13,2015-10-29,WEST
11185,589,10000,200000,6494.25,2016-06-13,2015-11-28,WEST
11185,589,10000,200000,6494.25,2016-06-13,2015-12-28,WEST
11185,589,10000,200000,6494.25,2016-06-13,2016-01-27,WEST
11186,589,12500,1000000,9123.58,2015-10-14,2015-04-12,WEST
11187,590,10000,1000000,6896.93,2021-04-02,2020-06-16,SOUTH
11187,590,10000,1000000,6896.93,2021-04-02,2020-07-16,SOUTH
11188,590,5000,1000000,1518.08,2011-07-15,2011-03-06,SOUTH
11188,590,5000,1000000,1518.08,2011-07-15,2011-04-05,SOUTH
11189,591,15000,400000,6057.79,2011-02-14,2009-12-16,WEST
11189,591,15000,400000,6057.79,2011-02-14,2010-01-15,WEST
11189,591,15000,400000,6057.79,2011-02-14,2010-02-14,WEST
11189,591,15000,400000,6057.79,2011-02-14,2010-03-16,WEST
11189,591,15000,400000,6057.79,2011-02-14,2010-04-15,WEST
11190,591,10000,500000,5079.04,2018-11-24,2017-09-25,WEST
11190,591,10000,500000,5079.04,2018-11-24,2017-10-25,WEST
11190,591,10000,500000,5079.04,2018-11-24,2017-11-24,WEST
11191,592,7500,600000,6010.53,2021-03-01,2020-08-04,EAST
11191,592,7500,600000,6010.53,2021-03-01,2020-09-03,EAST
11191,592,7500,600000,6010.53,2021-03-01,2020-10-03,EAST
11191,592,7500,600000,6010.53,2021-03-01,2020-11-02,EAST
11191,592,7500,600000,6010.53,2021-03-01,2020-12-02,EAST
11192,592,5000,1000000,3041.31,2019-09-29,2019-04-14,EAST
11192,592,5000,1000000,3041.31,2019-09-29,2019-05-14,EAST
11192,592,5000,1000000,3041.31,2019-09-29,2019-06-13,EAST
11193,593,10000,800000,7218.2,2006-02-23,2005-04-09,NORTH
11194,594,7500,400000,2318.35,2016-10-06,2015-09-13,EAST
11194,594,7500,400000,2318.35,2016-10-06,2015-10-13,EAST
11194,594,7500,400000,2318.35,2016-10-06,2015-11-12,EAST
11195,594,10000,500000,8482.58,2013-06-05,2012-01-19,EAST
11195,594,10000,500000,8482.58,2013-06-05,2012-02-18,EAST
11196,594,7500,500000,3494.33,2018-03-15,2016-10-12,EAST
11196,594,7500,500000,3494.33,2018-03-15,2016-11-11,EAST
11196,594,7500,500000,3494.33,2018-03-15,2016-12-11,EAST
11197,595,10000,300000,3050.62,2013-02-26,2012-09-05,WEST
11197,595,10000,300000,3050.62,2013-02-26,2012-10-05,WEST
11197,595,10000,300000,3050.62,2013-02-26,2012-11-04,WEST
11197,595,10000,300000,3050.62,2013-02-26,2012-12-04,WEST
11198,595,7500,400000,3911.44,2008-07-18,2007-09-07,WEST
11198,595,7500,400000,3911.44,2008-07-18,2007-10-07,WEST
11198,595,7500,400000,3911.44,2008-07-18,2007-11-06,WEST
11198,595,7500,400000,3911.44,2008-07-18,2007-12-06,WEST
11198,595,7500,400000,3911.44,2008-07-18,2008-01-05,WEST
11199,595,20000,300000,13299.42,2017-06-06,2016-10-03,WEST
11199,595,20000,300000,13299.42,2017-06-06,2016-11-02,WEST
11200,596,5000,400000,4365.8,2013-05-01,2012-05-23,SOUTH
11200,596,5000,400000,4365.8,2013-05-01,2012-06-22,SOUTH
11201,596,12500,600000,4669.75,2007-09-05,2006-10-13,SOUTH
11201,596,12500,600000,4669.75,2007-09-05,2006-11-12,SOUTH
11201,596,12500,600000,4669.75,2007-09-05,2006-12-12,SOUTH
11201,596,12500,600000,4669.75,2007-09-05,2007-01-11,SOUTH
11201,596,12500,600000,4669.75,2007-09-05,2007-02-10,SOUTH
11202,597,25000,300000,17068.66,2020-12-14,2020-06-21,SOUTH
11202,597,25000,300000,17068.66,2020-12-14,2020-07-21,SOUTH
11202,597,25000,300000,17068.66,2020-12-14,2020-08-20,SOUTH
11203,597,15000,400000,5913.5,2009-12-01,2008-12-24,SOUTH
11203,597,15000,400000,5913.5,2009-12-01,2009-01-23,SOUTH
11203,597,15000,400000,5913.5,2009-12-01,2009-02-22,SOUTH
11203,597,15000,400000,5913.5,2009-12-01,2009-03-24,SOUTH
11203,597,15000,400000,5913.5,2009-12-01,2009-04-23,SOUTH
11204,598,15000,400000,5181.19,2006-09-05,2006-06-06,EAST
11204,598,15000,400000,5181.19,2006-09-05,2006-07-06,EAST
11204,598,15000,400000,5181.19,2006-09-05,2006-08-05,EAST
11205,598,12500,500000,7198.17,2018-06-09,2018-02-19,EAST
11206,598,5000,300000,1407.42,2012-12-26,2012-02-26,EAST
11207,599,15000,600000,9282.08,2009-11-23,2009-06-06,EAST
11207,599,15000,600000,9282.08,2009-11-23,2009-07-06,EAST
11208,600,12500,1000000,3475.83,2006-08-25,2005-03-20,EAST
11208,600,12500,1000000,3475.83,2006-08-25,2005-04-19,EAST
11208,600,12500,1000000,3475.83,2006-08-25,2005-05-19,EAST
11208,600,12500,1000000,3475.83,2006-08-25,2005-06-18,EAST
11209,600,15000,1000000,9451.34,2020-06-20,2019-06-01,EAST
11209,600,15000,1000000,9451.34,2020-06-20,2019-07-01,EAST
11210,601,15000,400000,9626.85,2011-07-03,2010-08-25,WEST
11211,601,15000,400000,6146.19,2017-06-12,2016-05-18,WEST
11212,602,20000,600000,8323.26,2013-07-09,2012-08-26,WEST
11212,602,20000,600000,8323.26,2013-07-09,2012-09-25,WEST
11212,602,20000,600000,8323.26,2013-07-09,2012-10-25,WEST
11212,602,20000,600000,8323.26,2013-07-09,2012-11-24,WEST
11212,602,20000,600000,8323.26,2013-07-09,2012-12-24,WEST
11213,602,12500,200000,10316.96,2008-02-11,2007-07-03,WEST
11213,602,12500,200000,10316.96,2008-02-11,2007-08-02,WEST
11213,602,12500,200000,10316.96,2008-02-11,2007-09-01,WEST
11213,602,12500,200000,10316.96,2008-02-11,2007-10-01,WEST
11214,602,7500,300000,5492.3,2015-10-23,2015-07-22,WEST
11214,602,7500,300000,5492.3,2015-10-23,2015-08-21,WEST
11214,602,7500,300000,5492.3,2015-10-23,2015-09-20,WEST
11214,602,7500,300000,5492.3,2015-10-23,2015-10-20,WEST
11214,602,7500,300000,5492.3,2015-10-23,2015-11-19,WEST
11215,603,10000,800000,5770.13,2008-03-31,2007-02-14,SOUTH
11215,603,10000,800000,5770.13,2008-03-31,2007-03-16,SOUTH
11215,603,10000,800000,5770.13,2008-03-31,2007-04-15,SOUTH
11215,603,10000,800000,5770.13,2008-03-31,2007-05-15,SOUTH
11216,603,25000,300000,10376.01,2009-10-21,2009-05-05,SOUTH
11216,603,25000,300000,10376.01,2009-10-21,2009-06-04,SOUTH
11216,603,25000,300000,10376.01,2009-10-21,2009-07-04,SOUTH
11216,603,25000,300000,10376.01,2009-10-21,2009-08-03,SOUTH
11217,603,12500,200000,5125.54,2013-04-20,2012-03-06,SOUTH
11218,604,7500,400000,2507.5,2018-03-11,2017-10-22,EAST
11219,604,15000,800000,6419.65,2009-03-28,2008-11-08,EAST
11220,604,15000,1000000,11187.43,2016-05-17,2015-08-18,EAST
11220,604,15000,1000000,11187.43,2016-05-17,2015-09-17,EAST
11220,604,15000,1000000,11187.43,2016-05-17,2015-10-17,EAST
11220,604,15000,1000000,11187.43,2016-05-17,2015-11-16,EAST
11221,605,25000,1000000,11488.84,2011-06-27,2010-11-24,EAST
11221,605,25000,1000000,11488.84,2011-06-27,2010-12-24,EAST
11221,605,25000,1000000,11488.84,2011-06-27,2011-01-23,EAST
11221,605,25000,1000000,11488.84,2011-06-27,2011-02-22,EAST
11221,605,25000,1000000,11488.84,2011-06-27,2011-03-24,EAST
11222,605,10000,1000000,4207.43,2013-09-10,2012-06-26,EAST
11222,605,10000,1000000,4207.43,2013-09-10,2012-07-26,EAST
11223,606,25000,500000,18338.9,2017-10-21,2017-08-20,EAST
11224,606,10000,800000,2979.51,2007-07-15,2006-03-30,EAST
11225,607,7500,300000,5262.53,2006-07-12,2005-06-09,NORTH
11225,607,7500,300000,5262.53,2006-07-12,2005-07-09,NORTH
11226,607,10000,500000,4676.84,2014-08-25,2013-05-18,NORTH
11226,607,10000,500000,4676.84,2014-08-25,2013-06-17,NORTH
11226,607,10000,500000,4676.84,2014-08-25,2013-07-17,NORTH
11226,607,10000,500000,4676.84,2014-08-25,2013-08-16,NORTH
11226,607,10000,500000,4676.84,2014-08-25,2013-09-15,NORTH
11227,608,15000,600000,11992.24,2010-04-03,2009-06-22,NORTH
11227,608,15000,600000,11992.24,2010-04-03,2009-07-22,NORTH
11227,608,15000,600000,11992.24,2010-04-03,2009-08-21,NORTH
11228,608,7500,400000,4018.33,2007-11-06,2006-09-02,NORTH
11229,608,25000,800000,17036.52,2016-04-01,2015-07-17,NORTH
11230,609,15000,600000,3622.83,2011-04-18,2010-08-09,NORTH
11231,609,10000,600000,5066.87,2020-01-11,2019-05-07,NORTH
11231,609,10000,600000,5066.87,2020-01-11,2019-06-06,NORTH
11231,609,10000,600000,5066.87,2020-01-11,2019-07-06,NORTH
11231,609,10000,600000,5066.87,2020-01-11,2019-08-05,NORTH
11232,609,7500,800000,3203.86,2007-10-04,2007-06-29,NORTH
11232,609,7500,800000,3203.86,2007-10-04,2007-07-29,NORTH
11232,609,7500,800000,3203.86,2007-10-04,2007-08-28,NORTH
11232,609,7500,800000,3203.86,2007-10-04,2007-09-27,NORTH
11232,609,7500,800000,3203.86,2007-10-04,2007-10-27,NORTH
11233,610,15000,400000,5099.94,2009-05-16,2008-05-28,EAST
11234,610,10000,600000,7339.51,2015-10-05,2014-10-31,EAST
11234,610,10000,600000,7339.51,2015-10-05,2014-11-30,EAST
11234,610,10000,600000,7339.51,2015-10-05,2014-12-30,EAST
11234,610,10000,600000,7339.51,2015-10-05,2015-01-29,EAST
11234,610,10000,600000,7339.51,2015-10-05,2015-02-28,EAST
11235,610,25000,400000,5382.41,2018-08-14,2017-06-27,EAST
11235,610,25000,400000,5382.41,2018-08-14,2017-07-27,EAST
11235,610,25000,400000,5382.41,2018-08-14,2017-08-26,EAST
11236,611,20000,300000,8497.74,2013-07-11,2013-02-07,WEST
11237,612,7500,800000,2859.89,2014-04-11,2013-02-15,NORTH
11237,612,7500,800000,2859.89,2014-04-11,2013-03-17,NORTH
11237,612,7500,800000,2859.89,2014-04-11,2013-04-16,NORTH
11238,613,20000,500000,9548.31,2008-11-28,2008-02-24,WEST
11238,613,20000,500000,9548.31,2008-11-28,2008-03-25,WEST
11238,613,20000,500000,9548.31,2008-11-28,2008-04-24,WEST
11238,613,20000,500000,9548.31,2008-11-28,2008-05-24,WEST
11238,613,20000,500000,9548.31,2008-11-28,2008-06-23,WEST
11239,613,5000,600000,1056.7,2006-10-07,2006-01-29,WEST
11240,613,25000,1000000,18827.41,2006-05-05,2005-09-20,WEST
11240,613,25000,1000000,18827.41,2006-05-05,2005-10-20,WEST
11240,613,25000,1000000,18827.41,2006-05-05,2005-11-19,WEST
11241,614,20000,200000,5057.74,2019-02-01,2017-11-22,NORTH
11242,614,15000,300000,8391.75,2018-10-21,2017-07-10,NORTH
11242,614,15000,300000,8391.75,2018-10-21,2017-08-09,NORTH
11242,614,15000,300000,8391.75,2018-10-21,2017-09-08,NORTH
11242,614,15000,300000,8391.75,2018-10-21,2017-10-08,NORTH
11243,615,20000,300000,5023.17,2016-09-21,2015-07-05,EAST
11243,615,20000,300000,5023.17,2016-09-21,2015-08-04,EAST
11243,615,20000,300000,5023.17,2016-09-21,2015-09-03,EAST
11243,615,20000,300000,5023.17,2016-09-21,2015-10-03,EAST
11244,616,12500,800000,8191.38,2011-08-03,2011-03-19,NORTH
11244,616,12500,800000,8191.38,2011-08-03,2011-04-18,NORTH
11245,616,15000,400000,8541.0,2009-11-16,2009-01-28,NORTH
11245,616,15000,400000,8541.0,2009-11-16,2009-02-27,NORTH
11245,616,15000,400000,8541.0,2009-11-16,2009-03-29,NORTH
11245,616,15000,400000,8541.0,2009-11-16,2009-04-28,NORTH
11245,616,15000,400000,8541.0,2009-11-16,2009-05-28,NORTH
11246,616,15000,400000,9548.74,2005-08-27,2005-06-25,NORTH
11246,616,15000,400000,9548.74,2005-08-27,2005-07-25,NORTH
11247,617,10000,500000,3811.97,2005-07-26,2005-03-11,EAST
11247,617,10000,500000,3811.97,2005-07-26,2005-04-10,EAST
11247,617,10000,500000,3811.97,2005-07-26,2005-05-10,EAST
11247,617,10000,500000,3811.97,2005-07-26,2005-06-09,EAST
11247,617,10000,500000,3811.97,2005-07-26,2005-07-09,EAST
11248,617,25000,400000,13010.68,2019-01-07,2018-02-09,EAST
11248,617,25000,400000,13010.68,2019-01-07,2018-03-11,EAST
11248,617,25000,400000,13010.68,2019-01-07,2018-04-10,EAST
11248,617,25000,400000,13010.68,2019-01-07,2018-05-10,EAST
11249,618,20000,1000000,6136.47,2018-11-09,2017-11-19,WEST
11249,618,20000,1000000,6136.47,2018-11-09,2017-12-19,WEST
11249,618,20000,1000000,6136.47,2018-11-09,2018-01-18,WEST
11249,618,20000,1000000,6136.47,2018-11-09,2018-02-17,WEST
11250,618,7500,200000,4300.47,2009-10-28,2009-08-16,WEST
11250,618,7500,200000,4300.47,2009-10-28,2009-09-15,WEST
11251,618,10000,200000,8093.89,2008-06-24,2007-11-10,WEST
11252,619,7500,500000,2723.14,2010-01-25,2009-07-11,SOUTH
11252,619,7500,500000,2723.14,2010-01-25,2009-08-10,SOUTH
11252,619,7500,500000,2723.14,2010-01-25,2009-09-09,SOUTH
11253,620,12500,200000,10795.12,2006-12-12,2005-08-12,WEST
11253,620,12500,200000,10795.12,2006-12-12,2005-09-11,WEST
11254,621,5000,500000,2397.12,2010-06-16,2009-09-05,SOUTH
11254,621,5000,500000,2397.12,2010-06-16,2009-10-05,SOUTH
11254,621,5000,500000,2397.12,2010-06-16,2009-11-04,SOUTH
11255,622,5000,300000,4196.49,2019-02-11,2018-03-29,NORTH
11255,622,5000,300000,4196.49,2019-02-11,2018-04-28,NORTH
11255,622,5000,300000,4196.49,2019-02-11,2018-05-28,NORTH
11256,623,25000,300000,21462.18,2008-01-23,2007-09-24,WEST
11257,623,10000,500000,3472.29,2013-06-20,2013-01-14,WEST
11257,623,10000,500000,3472.29,2013-06-20,2013-02-13,WEST
11257,623,10000,500000,3472.29,2013-06-20,2013-03-15,WEST
11257,623,10000,500000,3472.29,2013-06-20,2013-04-14,WEST
11258,623,12500,400000,3479.93,2017-03-31,2016-05-15,WEST
11258,623,12500,400000,3479.93,2017-03-31,2016-06-14,WEST
11258,623,12500,400000,3479.93,2017-03-31,2016-07-14,WEST
11258,623,12500,400000,3479.93,2017-03-31,2016-08-13,WEST
11259,624,25000,500000,21827.45,2005-11-20,2005-03-01,NORTH
11259,624,25000,500000,21827.45,2005-11-20,2005-03-31,NORTH
11259,624,25000,500000,21827.45,2005-11-20,2005-04-30,NORTH
11259,624,25000,500000,21827.45,2005-11-20,2005-05-30,NORTH
11260,624,10000,1000000,5039.04,2013-03-18,2012-12-15,NORTH
11260,624,10000,1000000,5039.04,2013-03-18,2013-01-14,NORTH
11260,624,10000,1000000,5039.04,2013-03-18,2013-02-13,NORTH
11260,624,10000,1000000,5039.04,2013-03-18,2013-03-15,NORTH
11260,624,10000,1000000,5039.04,2013-03-18,2013-04-14,NORTH
11261,625,5000,800000,3835.59,2011-03-18,2010-02-22,WEST
11261,625,5000,800000,3835.59,2011-03-18,2010-03-24,WEST
11261,625,5000,800000,3835.59,2011-03-18,2010-04-23,WEST
11262,625,20000,800000,8525.79,2006-10-11,2005-05-10,WEST
11262,625,20000,800000,8525.79,2006-10-11,2005-06-09,WEST
11262,625,20000,800000,8525.79,2006-10-11,2005-07-09,WEST
11262,625,20000,800000,8525.79,2006-10-11,2005-08-08,WEST
11263,625,15000,200000,8445.53,2010-12-05,2010-08-02,WEST
11263,625,15000,200000,8445.53,2010-12-05,2010-09-01,WEST
11264,626,15000,1000000,12096.62,2006-05-02,2005-11-16,SOUTH
11265,627,12500,1000000,6168.34,2013-09-20,2013-05-03,NORTH
11265,627,12500,1000000,6168.34,2013-09-20,2013-06-02,NORTH
11265,627,12500,1000000,6168.34,2013-09-20,2013-07-02,NORTH
11265,627,12500,1000000,6168.34,2013-09-20,2013-08-01,NORTH
11266,627,20000,1000000,13361.35,2017-12-06,2016-08-19,NORTH
11266,627,20000,1000000,13361.35,2017-12-06,2016-09-18,NORTH
11267,627,5000,500000,2071.23,2007-11-27,2007-06-16,NORTH
11267,627,5000,500000,2071.23,2007-11-27,2007-07-16,NORTH
11267,627,5000,500000,2071.23,2007-11-27,2007-08-15,NORTH
11267,627,5000,500000,2071.23,2007-11-27,2007-09-14,NORTH
11268,628,10000,200000,2180.81,2012-03-18,2010-12-13,SOUTH
11268,628,10000,200000,2180.81,2012-03-18,2011-01-12,SOUTH
11268,628,10000,200000,2180.81,2012-03-18,2011-02-11,SOUTH
11268,628,10000,200000,2180.81,2012-03-18,2011-03-13,SOUTH
11269,628,20000,1000000,16790.08,2015-12-02,2015-07-22,SOUTH
11269,628,20000,1000000,16790.08,2015-12-02,2015-08-21,SOUTH
11270,628,25000,600000,14191.08,2018-04-11,2017-02-06,SOUTH
11270,628,25000,600000,14191.08,2018-04-11,2017-03-08,SOUTH
11270,628,25000,600000,14191.08,2018-04-11,2017-04-07,SOUTH
11270,628,25000,600000,14191.08,2018-04-11,2017-05-07,SOUTH
11270,628,25000,600000,14191.08,2018-04-11,2017-06-06,SOUTH
11271,629,7500,200000,6688.01,2006-02-01,2005-05-03,EAST
11271,629,7500,200000,6688.01,2006-02-01,2005-06-02,EAST
11272,630,25000,600000,7352.09,2016-03-13,2015-06-02,SOUTH
11272,630,25000,600000,7352.09,2016-03-13,2015-07-02,SOUTH
11272,630,25000,600000,7352.09,2016-03-13,2015-08-01,SOUTH
11273,631,12500,400000,5325.17,2012-04-30,2011-12-27,SOUTH
11274,631,20000,800000,10689.06,2013-07-01,2013-03-14,SOUTH
11274,631,20000,800000,10689.06,2013-07-01,2013-04-13,SOUTH
11274,631,20000,800000,10689.06,2013-07-01,2013-05-13,SOUTH
11274,631,20000,800000,10689.06,2013-07-01,2013-06-12,SOUTH
11274,631,20000,800000,10689.06,2013-07-01,2013-07-12,SOUTH
11275,631,7500,600000,5728.6,2009-09-30,2009-05-27,SOUTH
11276,632,20000,200000,9653.74,2020-12-15,2019-10-15,NORTH
11276,632,20000,200000,9653.74,2020-12-15,2019-11-14,NORTH
11276,632,20000,200000,9653.74,2020-12-15,2019-12-14,NORTH
11276,632,20000,200000,9653.74,2020-12-15,2020-01-13,NORTH
11277,633,10000,300000,6615.59,2011-10-16,2010-08-09,WEST
11277,633,10000,300000,6615.59,2011-10-16,2010-09-08,WEST
11277,633,10000,300000,6615.59,2011-10-16,2010-10-08,WEST
11277,633,10000,300000,6615.59,2011-10-16,2010-11-07,WEST
11278,633,20000,600000,11236.66,2021-10-30,2020-12-08,WEST
11278,633,20000,600000,11236.66,2021-10-30,2021-01-07,WEST
11278,633,20000,600000,11236.66,2021-10-30,2021-02-06,WEST
11278,633,20000,600000,11236.66,2021-10-30,2021-03-08,WEST
11279,633,12500,400000,3770.68,2009-01-16,2007-12-15,WEST
11280,634,5000,1000000,4428.36,2014-01-29,2013-08-21,NORTH
11280,634,5000,1000000,4428.36,2014-01-29,2013-09-20,NORTH
11281,634,5000,1000000,1832.4,2009-06-26,2008-03-17,NORTH
11281,634,5000,1000000,1832.4,2009-06-26,2008-04-16,NORTH
11281,634,5000,1000000,1832.4,2009-06-26,2008-05-16,NORTH
11281,634,5000,1000000,1832.4,2009-06-26,2008-06-15,NORTH
11281,634,5000,1000000,1832.4,2009-06-26,2008-07-15,NORTH
11282,634,15000,500000,12005.64,2013-01-28,2012-03-27,NORTH
11282,634,15000,500000,12005.64,2013-01-28,2012-04-26,NORTH
11282,634,15000,500000,12005.64,2013-01-28,2012-05-26,NORTH
11282,634,15000,500000,12005.64,2013-01-28,2012-06-25,NORTH
11282,634,15000,500000,12005.64,2013-01-28,2012-07-25,NORTH
11283,635,7500,500000,2879.72,2015-02-19,2014-02-06,NORTH
11284,636,25000,600000,10901.96,2011-11-26,2011-04-08,WEST
11284,636,25000,600000,10901.96,2011-11-26,2011-05-08,WEST
11284,636,25000,600000,10901.96,2011-11-26,2011-06-07,WEST
11285,636,25000,1000000,18510.14,2011-07-29,2010-09-23,WEST
11286,637,25000,600000,6104.56,2020-07-07,2019-12-26,EAST
11286,637,25000,600000,6104.56,2020-07-07,2020-01-25,EAST
11286,637,25000,600000,6104.56,2020-07-07,2020-02-24,EAST
11286,637,25000,600000,6104.56,2020-07-07,2020-03-25,EAST
11287,637,5000,600000,1331.04,2014-11-28,2014-07-27,EAST
11287,637,5000,600000,1331.04,2014-11-28,2014-08-26,EAST
11287,637,5000,600000,1331.04,2014-11-28,2014-09-25,EAST
11287,637,5000,600000,1331.04,2014-11-28,2014-10-25,EAST
11287,637,5000,600000,1331.04,2014-11-28,2014-11-24,EAST
11288,638,20000,400000,16226.29,2008-01-15,2007-09-13,NORTH
