Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Customer_ID,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Region
PT005,Home,Home insurance policy,10516,Home Policy 10516,252,10000,Annual,2014-12-15,2019-12-14,2015-07-05,2015-06-05,300000,4222.77,EAST
PT005,Home,Home insurance policy,10517,Home Policy 10517,253,25000,Annual,2014-04-22,2019-04-21,2015-07-10,2015-06-10,400000,5414.63,WEST
PT003,Term,Term life insurance policy,10518,Term Policy 10518,254,7500,Monthly,2012-09-08,2013-09-08,2012-12-04,2012-11-04,600000,6259.82,WEST
PT002,WholeLife,Whole life insurance policy,10519,WholeLife Policy 10519,254,20000,Annual,2020-06-01,2025-05-31,2021-06-07,2021-05-08,300000,16217.88,WEST
PT005,Home,Home insurance policy,10520,Home Policy 10520,254,12500,Monthly,2012-03-19,2013-03-19,2012-05-21,2012-04-21,800000,3065.4,WEST
PT001,Auto,Auto insurance policy,10521,Auto Policy 10521,255,20000,Monthly,2009-04-26,2010-04-26,2009-10-07,2009-09-07,300000,5757.85,EAST
PT002,WholeLife,Whole life insurance policy,10522,WholeLife Policy 10522,255,25000,Annual,2018-04-17,2023-04-16,2018-09-28,2018-08-29,1000000,9135.43,EAST
PT004,Health,Health insurance policy,10523,Health Policy 10523,256,7500,Quarterly,2015-06-24,2017-06-23,2015-12-02,2015-11-02,800000,2785.86,SOUTH
PT005,Home,Home insurance policy,10524,Home Policy 10524,257,10000,Quarterly,2010-08-02,2012-08-01,2011-05-18,2011-04-18,600000,8774.08,WEST
PT003,Term,Term life insurance policy,10525,Term Policy 10525,258,10000,Monthly,2015-10-17,2016-10-16,2016-06-26,2016-05-27,500000,3174.36,EAST
PT004,Health,Health insurance policy,10526,Health Policy 10526,259,20000,Annual,2016-05-02,2021-05-01,2017-07-25,2017-06-25,500000,6182.3,SOUTH
PT004,Health,Health insurance policy,10527,Health Policy 10527,259,12500,Quarterly,2005-06-12,2007-06-12,2005-09-22,2005-08-23,1000000,9140.01,SOUTH
PT005,Home,Home insurance policy,10528,Home Policy 10528,260,15000,Monthly,2017-01-18,2018-01-18,2017-06-16,2017-05-17,800000,5701.56,WEST
PT004,Health,Health insurance policy,10529,Health Policy 10529,260,10000,Quarterly,2011-11-11,2013-11-10,2012-10-23,2012-09-23,500000,6242.18,WEST
PT003,Term,Term life insurance policy,10530,Term Policy 10530,261,12500,Annual,2008-01-25,2013-01-23,2008-06-12,2008-05-13,300000,10516.15,EAST
PT001,Auto,Auto insurance policy,10531,Auto Policy 10531,262,20000,Annual,2016-03-25,2021-03-24,2017-01-30,2016-12-31,400000,9663.77,NORTH
PT004,Health,Health insurance policy,10532,Health Policy 10532,263,12500,Quarterly,2013-05-15,2015-05-15,2014-06-07,2014-05-08,400000,11140.82,SOUTH
PT001,Auto,Auto insurance policy,10533,Auto Policy 10533,263,5000,Monthly,2014-03-03,2015-03-03,2015-02-15,2015-01-16,500000,1568.27,SOUTH
PT003,Term,Term life insurance policy,10534,Term Policy 10534,264,20000,Annual,2012-10-26,2017-10-25,2013-11-15,2013-10-16,500000,13638.85,EAST
PT001,Auto,Auto insurance policy,10535,Auto Policy 10535,264,12500,Quarterly,2019-08-08,2021-08-07,2020-02-10,2020-01-11,800000,4620.59,EAST
PT003,Term,Term life insurance policy,10536,Term Policy 10536,265,20000,Annual,2019-02-25,2024-02-24,2020-04-17,2020-03-18,200000,13319.46,WEST
PT003,Term,Term life insurance policy,10537,Term Policy 10537,266,20000,Quarterly,2018-07-31,2020-07-30,2019-02-06,2019-01-07,300000,7463.81,SOUTH
PT002,WholeLife,Whole life insurance policy,10538,WholeLife Policy 10538,267,25000,Monthly,2005-04-12,2006-04-12,2006-05-06,2006-04-06,200000,17453.17,EAST
PT004,Health,Health insurance policy,10539,Health Policy 10539,267,15000,Annual,2013-12-02,2018-12-01,2014-10-23,2014-09-23,200000,12554.47,EAST
PT004,Health,Health insurance policy,10540,Health Policy 10540,267,10000,Quarterly,2008-09-20,2010-09-20,2009-04-22,2009-03-23,800000,5504.53,EAST
PT004,Health,Health insurance policy,10541,Health Policy 10541,268,20000,Quarterly,2018-02-23,2020-02-23,2019-05-14,2019-04-14,500000,16269.61,EAST
PT001,Auto,Auto insurance policy,10542,Auto Policy 10542,268,15000,Annual,2007-06-15,2012-06-13,2008-09-25,2008-08-26,1000000,6616.12,EAST
PT002,WholeLife,Whole life insurance policy,10543,WholeLife Policy 10543,268,7500,Annual,2011-01-13,2016-01-12,2011-10-03,2011-09-03,800000,5169.8,EAST
PT002,WholeLife,Whole life insurance policy,10544,WholeLife Policy 10544,269,5000,Monthly,2016-01-12,2017-01-11,2017-04-12,2017-03-13,200000,3437.11,WEST
PT004,Health,Health insurance policy,10545,Health Policy 10545,270,20000,Quarterly,2019-09-06,2021-09-05,2020-01-31,2020-01-01,500000,6469.62,NORTH
PT002,WholeLife,Whole life insurance policy,10546,WholeLife Policy 10546,270,7500,Monthly,2020-10-16,2021-10-16,2021-03-18,2021-02-16,500000,4138.72,NORTH
PT001,Auto,Auto insurance policy,10547,Auto Policy 10547,270,25000,Annual,2015-02-09,2020-02-08,2015-07-14,2015-06-14,300000,8516.46,NORTH
PT002,WholeLife,Whole life insurance policy,10548,WholeLife Policy 10548,271,25000,Quarterly,2009-04-21,2011-04-21,2010-01-31,2010-01-01,500000,15969.65,EAST
PT005,Home,Home insurance policy,10549,Home Policy 10549,271,7500,Annual,2007-06-14,2012-06-12,2008-01-10,2007-12-11,200000,1949.96,EAST
PT001,Auto,Auto insurance policy,10550,Auto Policy 10550,271,10000,Monthly,2011-03-18,2012-03-17,2012-03-11,2012-02-10,200000,3643.46,EAST
PT001,Auto,Auto insurance policy,10551,Auto Policy 10551,272,10000,Monthly,2005-03-19,2006-03-19,2005-05-21,2005-04-21,1000000,6657.26,SOUTH
PT001,Auto,Auto insurance policy,10552,Auto Policy 10552,272,15000,Monthly,2007-03-05,2008-03-04,2007-05-07,2007-04-07,1000000,6944.49,SOUTH
PT003,Term,Term life insurance policy,10553,Term Policy 10553,273,25000,Quarterly,2015-11-25,2017-11-24,2016-11-28,2016-10-29,400000,12515.44,WEST
PT003,Term,Term life insurance policy,10554,Term Policy 10554,273,10000,Quarterly,2020-04-17,2022-04-17,2020-10-16,2020-09-16,1000000,8586.94,WEST
PT004,Health,Health insurance policy,10555,Health Policy 10555,273,5000,Annual,2013-06-28,2018-06-27,2014-11-17,2014-10-18,400000,2155.89,WEST
PT001,Auto,Auto insurance policy,10556,Auto Policy 10556,274,12500,Annual,2015-04-02,2020-03-31,2016-08-01,2016-07-02,800000,10269.74,SOUTH
PT001,Auto,Auto insurance policy,10557,Auto Policy 10557,275,25000,Monthly,2018-07-02,2019-07-02,2019-01-21,2018-12-22,600000,21643.58,NORTH
PT003,Term,Term life insurance policy,10558,Term Policy 10558,276,20000,Annual,2015-02-20,2020-02-19,2016-07-09,2016-06-09,800000,10652.79,EAST
PT002,WholeLife,Whole life insurance policy,10559,WholeLife Policy 10559,277,25000,Annual,2005-01-26,2010-01-25,2005-04-04,2005-03-05,400000,16091.1,SOUTH
PT001,Auto,Auto insurance policy,10560,Auto Policy 10560,277,12500,Annual,2012-04-20,2017-04-19,2013-04-25,2013-03-26,300000,6739.69,SOUTH
PT005,Home,Home insurance policy,10561,Home Policy 10561,278,12500,Quarterly,2006-10-29,2008-10-28,2007-11-30,2007-10-31,500000,9999.63,SOUTH
PT001,Auto,Auto insurance policy,10562,Auto Policy 10562,278,15000,Quarterly,2013-08-19,2015-08-19,2014-10-17,2014-09-17,300000,4503.2,SOUTH
PT005,Home,Home insurance policy,10563,Home Policy 10563,278,15000,Annual,2017-10-29,2022-10-28,2018-03-03,2018-02-01,200000,8228.21,SOUTH
PT003,Term,Term life insurance policy,10564,Term Policy 10564,279,25000,Annual,2020-02-05,2025-02-03,2020-06-30,2020-05-31,500000,20687.15,SOUTH
PT004,Health,Health insurance policy,10565,Health Policy 10565,280,7500,Annual,2019-11-12,2024-11-10,2020-04-28,2020-03-29,300000,2394.77,SOUTH
PT001,Auto,Auto insurance policy,10566,Auto Policy 10566,281,20000,Quarterly,2007-05-15,2009-05-14,2007-10-04,2007-09-04,200000,17006.05,WEST
PT003,Term,Term life insurance policy,10567,Term Policy 10567,281,7500,Quarterly,2013-08-08,2015-08-08,2014-02-15,2014-01-16,800000,4996.15,WEST
PT001,Auto,Auto insurance policy,10568,Auto Policy 10568,281,15000,Monthly,2019-12-05,2020-12-04,2021-02-08,2021-01-09,800000,8165.57,WEST
PT003,Term,Term life insurance policy,10569,Term Policy 10569,282,25000,Annual,2010-01-08,2015-01-07,2010-04-11,2010-03-12,600000,16269.76,WEST
PT004,Health,Health insurance policy,10570,Health Policy 10570,282,20000,Annual,2013-07-24,2018-07-23,2014-07-06,2014-06-06,1000000,17527.47,WEST
PT004,Health,Health insurance policy,10571,Health Policy 10571,282,10000,Monthly,2010-03-27,2011-03-27,2010-10-21,2010-09-21,200000,2613.76,WEST
PT003,Term,Term life insurance policy,10572,Term Policy 10572,283,20000,Monthly,2018-04-14,2019-04-14,2019-04-02,2019-03-03,200000,9148.32,SOUTH
PT004,Health,Health insurance policy,10573,Health Policy 10573,284,5000,Annual,2017-12-10,2022-12-09,2018-03-11,2018-02-09,400000,3065.21,EAST
PT002,WholeLife,Whole life insurance policy,10574,WholeLife Policy 10574,284,10000,Quarterly,2013-09-15,2015-09-15,2014-05-19,2014-04-19,1000000,7582.63,EAST
PT005,Home,Home insurance policy,10575,Home Policy 10575,285,15000,Annual,2019-11-21,2024-11-19,2020-03-14,2020-02-13,300000,7150.78,EAST
PT004,Health,Health insurance policy,10576,Health Policy 10576,286,25000,Monthly,2012-02-02,2013-02-01,2013-06-04,2013-05-05,400000,8830.82,SOUTH
PT004,Health,Health insurance policy,10577,Health Policy 10577,286,10000,Annual,2008-04-22,2013-04-21,2009-07-08,2009-06-08,300000,6657.45,SOUTH
PT001,Auto,Auto insurance policy,10578,Auto Policy 10578,286,10000,Quarterly,2018-06-08,2020-06-07,2019-07-25,2019-06-25,600000,2864.25,SOUTH
PT005,Home,Home insurance policy,10579,Home Policy 10579,287,25000,Annual,2015-09-24,2020-09-22,2016-08-02,2016-07-03,300000,10101.16,NORTH
PT004,Health,Health insurance policy,10580,Health Policy 10580,287,7500,Quarterly,2006-04-27,2008-04-26,2007-06-27,2007-05-28,1000000,2605.72,NORTH
PT002,WholeLife,Whole life insurance policy,10581,WholeLife Policy 10581,287,5000,Annual,2020-09-16,2025-09-15,2021-12-17,2021-11-17,1000000,1626.57,NORTH
PT004,Health,Health insurance policy,10582,Health Policy 10582,288,25000,Annual,2011-09-17,2016-09-15,2011-11-27,2011-10-28,300000,14589.0,EAST
PT003,Term,Term life insurance policy,10583,Term Policy 10583,288,12500,Annual,2014-06-23,2019-06-22,2015-09-13,2015-08-14,400000,5924.42,EAST
PT005,Home,Home insurance policy,10584,Home Policy 10584,289,20000,Quarterly,2011-05-08,2013-05-07,2012-06-29,2012-05-30,300000,15987.53,SOUTH
PT001,Auto,Auto insurance policy,10585,Auto Policy 10585,290,25000,Quarterly,2007-12-09,2009-12-08,2008-11-30,2008-10-31,1000000,20152.47,NORTH
PT001,Auto,Auto insurance policy,10586,Auto Policy 10586,290,12500,Quarterly,2020-11-30,2022-11-30,2021-04-22,2021-03-23,800000,7550.13,NORTH
PT004,Health,Health insurance policy,10587,Health Policy 10587,291,7500,Monthly,2011-07-13,2012-07-12,2012-10-26,2012-09-26,300000,5429.01,EAST
PT001,Auto,Auto insurance policy,10588,Auto Policy 10588,291,25000,Annual,2013-02-15,2018-02-14,2013-06-07,2013-05-08,600000,16870.56,EAST
PT004,Health,Health insurance policy,10589,Health Policy 10589,292,25000,Annual,2014-07-31,2019-07-30,2014-10-27,2014-09-27,300000,6680.84,EAST
PT002,WholeLife,Whole life insurance policy,10590,WholeLife Policy 10590,293,15000,Monthly,2006-03-06,2007-03-06,2006-10-25,2006-09-25,800000,9230.62,EAST
PT002,WholeLife,Whole life insurance policy,10591,WholeLife Policy 10591,293,12500,Annual,2019-01-24,2024-01-23,2019-04-11,2019-03-12,300000,3539.52,EAST
PT004,Health,Health insurance policy,10592,Health Policy 10592,294,15000,Annual,2011-10-16,2016-10-14,2012-11-13,2012-10-14,300000,10824.6,EAST
PT001,Auto,Auto insurance policy,10593,Auto Policy 10593,294,12500,Annual,2015-05-27,2020-05-25,2016-06-13,2016-05-14,400000,8215.46,EAST
PT001,Auto,Auto insurance policy,10594,Auto Policy 10594,295,5000,Monthly,2007-09-11,2008-09-10,2008-07-17,2008-06-17,200000,3244.93,SOUTH
PT005,Home,Home insurance policy,10595,Home Policy 10595,295,15000,Monthly,2010-01-17,2011-01-17,2011-01-05,2010-12-06,600000,8034.73,SOUTH
PT001,Auto,Auto insurance policy,10596,Auto Policy 10596,296,12500,Monthly,2018-04-19,2019-04-19,2019-05-14,2019-04-14,500000,8648.95,EAST
PT003,Term,Term life insurance policy,10597,Term Policy 10597,296,5000,Monthly,2017-10-26,2018-10-26,2018-01-26,2017-12-27,400000,3498.19,EAST
PT005,Home,Home insurance policy,10598,Home Policy 10598,296,25000,Quarterly,2009-02-23,2011-02-23,2009-05-04,2009-04-04,800000,11891.44,EAST
PT005,Home,Home insurance policy,10599,Home Policy 10599,297,15000,Monthly,2015-12-17,2016-12-16,2016-12-10,2016-11-10,1000000,8659.31,NORTH
PT001,Auto,Auto insurance policy,10600,Auto Policy 10600,297,5000,Annual,2009-08-27,2014-08-26,2011-01-10,2010-12-11,300000,3096.86,NORTH
PT002,WholeLife,Whole life insurance policy,10601,WholeLife Policy 10601,297,12500,Annual,2005-02-13,2010-02-12,2005-09-21,2005-08-22,1000000,3576.65,NORTH
PT005,Home,Home insurance policy,10602,Home Policy 10602,298,7500,Annual,2009-08-17,2014-08-16,2010-07-30,2010-06-30,200000,2847.99,SOUTH
PT001,Auto,Auto insurance policy,10603,Auto Policy 10603,299,10000,Annual,2007-10-19,2012-10-17,2008-09-21,2008-08-22,400000,3201.22,WEST
PT001,Auto,Auto insurance policy,10604,Auto Policy 10604,300,5000,Quarterly,2010-07-28,2012-07-27,2012-01-02,2011-12-03,600000,3739.81,EAST
PT005,Home,Home insurance policy,10605,Home Policy 10605,300,15000,Monthly,2014-12-24,2015-12-24,2016-02-12,2016-01-13,500000,6285.83,EAST
PT003,Term,Term life insurance policy,10606,Term Policy 10606,300,15000,Annual,2018-08-06,2023-08-05,2019-09-22,2019-08-23,300000,4039.6,EAST
PT002,WholeLife,Whole life insurance policy,10607,WholeLife Policy 10607,301,7500,Monthly,2005-10-28,2006-10-28,2007-03-10,2007-02-08,400000,5871.3,SOUTH
PT005,Home,Home insurance policy,10608,Home Policy 10608,302,15000,Monthly,2017-05-20,2018-05-20,2017-12-08,2017-11-08,400000,4349.17,NORTH
PT004,Health,Health insurance policy,10609,Health Policy 10609,303,10000,Annual,2006-09-02,2011-09-01,2007-05-15,2007-04-15,400000,6548.38,SOUTH
PT002,WholeLife,Whole life insurance policy,10610,WholeLife Policy 10610,303,5000,Quarterly,2013-12-22,2015-12-22,2015-02-01,2015-01-02,400000,2488.7,SOUTH
PT002,WholeLife,Whole life insurance policy,10611,WholeLife Policy 10611,303,5000,Monthly,2017-01-08,2018-01-08,2018-03-19,2018-02-17,800000,1942.9,SOUTH
PT002,WholeLife,Whole life insurance policy,10612,WholeLife Policy 10612,304,20000,Annual,2013-05-07,2018-05-06,2014-08-30,2014-07-31,800000,11159.98,WEST
PT002,WholeLife,Whole life insurance policy,10613,WholeLife Policy 10613,304,10000,Monthly,2014-06-01,2015-06-01,2015-03-10,2015-02-08,1000000,4652.59,WEST
PT005,Home,Home insurance policy,10614,Home Policy 10614,304,10000,Monthly,2010-07-21,2011-07-21,2011-06-18,2011-05-19,200000,2769.93,WEST
PT004,Health,Health insurance policy,10615,Health Policy 10615,305,20000,Quarterly,2006-06-25,2008-06-24,2007-02-25,2007-01-26,200000,16729.44,SOUTH
PT003,Term,Term life insurance policy,10616,Term Policy 10616,305,10000,Monthly,2008-04-13,2009-04-13,2008-08-01,2008-07-02,200000,4640.09,SOUTH
PT002,WholeLife,Whole life insurance policy,10617,WholeLife Policy 10617,305,25000,Monthly,2013-06-29,2014-06-29,2013-11-25,2013-10-26,200000,14213.32,SOUTH
PT005,Home,Home insurance policy,10618,Home Policy 10618,306,15000,Monthly,2015-12-25,2016-12-24,2017-02-15,2017-01-16,400000,9007.66,SOUTH
PT003,Term,Term life insurance policy,10619,Term Policy 10619,306,15000,Quarterly,2017-05-16,2019-05-16,2018-10-17,2018-09-17,200000,3503.61,SOUTH
PT004,Health,Health insurance policy,10620,Health Policy 10620,307,25000,Quarterly,2009-01-20,2011-01-20,2010-03-03,2010-02-01,800000,21940.0,SOUTH
PT005,Home,Home insurance policy,10621,Home Policy 10621,307,25000,Annual,2017-05-17,2022-05-16,2018-03-17,2018-02-15,500000,15365.43,SOUTH
PT001,Auto,Auto insurance policy,10622,Auto Policy 10622,308,20000,Annual,2020-05-27,2025-05-26,2021-06-27,2021-05-28,300000,5769.16,NORTH
PT004,Health,Health insurance policy,10623,Health Policy 10623,308,10000,Annual,2017-09-24,2022-09-23,2019-03-08,2019-02-06,200000,7077.93,NORTH
PT002,WholeLife,Whole life insurance policy,10624,WholeLife Policy 10624,309,12500,Annual,2020-03-18,2025-03-17,2021-01-06,2020-12-07,800000,4102.16,NORTH
PT003,Term,Term life insurance policy,10625,Term Policy 10625,309,10000,Annual,2015-07-07,2020-07-05,2016-04-11,2016-03-12,400000,5644.16,NORTH
PT002,WholeLife,Whole life insurance policy,10626,WholeLife Policy 10626,310,25000,Annual,2011-11-06,2016-11-04,2012-06-09,2012-05-10,200000,12114.01,NORTH
PT003,Term,Term life insurance policy,10627,Term Policy 10627,310,5000,Annual,2007-01-09,2012-01-08,2008-03-17,2008-02-16,200000,1840.13,NORTH
PT001,Auto,Auto insurance policy,10628,Auto Policy 10628,310,5000,Annual,2008-09-14,2013-09-13,2009-11-28,2009-10-29,200000,2000.48,NORTH
PT001,Auto,Auto insurance policy,10629,Auto Policy 10629,311,15000,Annual,2014-07-06,2019-07-05,2014-11-12,2014-10-13,800000,8036.39,WEST
PT005,Home,Home insurance policy,10630,Home Policy 10630,311,15000,Annual,2020-05-14,2025-05-13,2020-09-14,2020-08-15,800000,7257.45,WEST
PT002,WholeLife,Whole life insurance policy,10631,WholeLife Policy 10631,312,12500,Annual,2005-03-01,2010-02-28,2006-01-28,2005-12-29,800000,9059.59,WEST
PT002,WholeLife,Whole life insurance policy,10632,WholeLife Policy 10632,312,20000,Annual,2019-10-31,2024-10-29,2020-01-20,2019-12-21,600000,12503.23,WEST
PT002,WholeLife,Whole life insurance policy,10633,WholeLife Policy 10633,312,7500,Annual,2020-02-17,2025-02-15,2020-05-25,2020-04-25,300000,3427.02,WEST
PT005,Home,Home insurance policy,10634,Home Policy 10634,313,12500,Monthly,2012-12-04,2013-12-04,2013-08-15,2013-07-16,500000,3991.73,SOUTH
PT003,Term,Term life insurance policy,10635,Term Policy 10635,314,25000,Monthly,2020-03-25,2021-03-25,2021-08-02,2021-07-03,600000,18412.24,EAST
PT003,Term,Term life insurance policy,10636,Term Policy 10636,315,10000,Quarterly,2011-09-17,2013-09-16,2012-03-04,2012-02-03,400000,2015.64,NORTH
PT005,Home,Home insurance policy,10637,Home Policy 10637,316,10000,Monthly,2013-10-30,2014-10-30,2014-09-18,2014-08-19,800000,7780.09,SOUTH
PT001,Auto,Auto insurance policy,10638,Auto Policy 10638,316,25000,Annual,2015-05-22,2020-05-20,2015-08-19,2015-07-20,500000,11225.52,SOUTH
PT005,Home,Home insurance policy,10639,Home Policy 10639,316,10000,Quarterly,2015-04-30,2017-04-29,2015-08-22,2015-07-23,400000,2036.08,SOUTH
PT002,WholeLife,Whole life insurance policy,10640,WholeLife Policy 10640,317,5000,Quarterly,2014-01-07,2016-01-07,2014-10-14,2014-09-14,200000,2722.16,EAST
PT001,Auto,Auto insurance policy,10641,Auto Policy 10641,317,7500,Annual,2016-11-13,2021-11-12,2017-03-16,2017-02-14,500000,6293.82,EAST
PT001,Auto,Auto insurance policy,10642,Auto Policy 10642,317,10000,Annual,2008-06-28,2013-06-27,2009-04-24,2009-03-25,300000,4767.51,EAST
PT003,Term,Term life insurance policy,10643,Term Policy 10643,318,15000,Monthly,2014-08-10,2015-08-10,2015-02-23,2015-01-24,1000000,4141.3,SOUTH
PT004,Health,Health insurance policy,10644,Health Policy 10644,318,7500,Quarterly,2019-09-21,2021-09-20,2020-05-19,2020-04-19,300000,5422.23,SOUTH
PT003,Term,Term life insurance policy,10645,Term Policy 10645,319,5000,Monthly,2020-11-27,2021-11-27,2021-06-20,2021-05-21,300000,1140.9,SOUTH
PT004,Health,Health insurance policy,10646,Health Policy 10646,320,7500,Monthly,2012-06-06,2013-06-06,2012-11-14,2012-10-15,800000,6478.97,EAST
PT003,Term,Term life insurance policy,10647,Term Policy 10647,320,12500,Quarterly,2007-09-01,2009-08-31,2008-07-10,2008-06-10,600000,9498.43,EAST
PT002,WholeLife,Whole life insurance policy,10648,WholeLife Policy 10648,321,15000,Quarterly,2012-04-15,2014-04-15,2013-06-28,2013-05-29,800000,11852.16,SOUTH
PT004,Health,Health insurance policy,10649,Health Policy 10649,321,5000,Monthly,2007-12-13,2008-12-12,2008-02-21,2008-01-22,1000000,1441.43,SOUTH
PT003,Term,Term life insurance policy,10650,Term Policy 10650,321,25000,Monthly,2016-03-20,2017-03-20,2016-09-17,2016-08-18,800000,5910.7,SOUTH
PT004,Health,Health insurance policy,10651,Health Policy 10651,322,5000,Annual,2018-05-24,2023-05-23,2019-03-25,2019-02-23,500000,2013.13,WEST
PT004,Health,Health insurance policy,10652,Health Policy 10652,322,7500,Quarterly,2006-11-08,2008-11-07,2007-03-26,2007-02-24,600000,5328.56,WEST
PT002,WholeLife,Whole life insurance policy,10653,WholeLife Policy 10653,323,25000,Monthly,2011-04-23,2012-04-22,2012-06-14,2012-05-15,400000,9328.7,EAST
PT002,WholeLife,Whole life insurance policy,10654,WholeLife Policy 10654,324,25000,Annual,2015-08-19,2020-08-17,2015-12-09,2015-11-09,1000000,17270.04,EAST
PT005,Home,Home insurance policy,10655,Home Policy 10655,324,7500,Monthly,2018-09-16,2019-09-16,2019-09-13,2019-08-14,1000000,4801.77,EAST
PT002,WholeLife,Whole life insurance policy,10656,WholeLife Policy 10656,325,12500,Monthly,2007-09-14,2008-09-13,2008-04-01,2008-03-02,200000,11165.99,EAST
PT004,Health,Health insurance policy,10657,Health Policy 10657,326,7500,Annual,2005-05-25,2010-05-24,2006-10-09,2006-09-09,200000,1767.52,WEST
PT005,Home,Home insurance policy,10658,Home Policy 10658,327,20000,Annual,2011-11-16,2016-11-14,2012-05-07,2012-04-07,300000,8706.49,SOUTH
PT004,Health,Health insurance policy,10659,Health Policy 10659,327,12500,Annual,2006-05-18,2011-05-17,2006-08-12,2006-07-13,800000,5162.54,SOUTH
PT003,Term,Term life insurance policy,10660,Term Policy 10660,328,20000,Quarterly,2011-04-18,2013-04-17,2011-10-21,2011-09-21,500000,8477.77,WEST
PT001,Auto,Auto insurance policy,10661,Auto Policy 10661,328,5000,Monthly,2009-01-28,2010-01-28,2010-03-02,2010-01-31,200000,3606.64,WEST
PT003,Term,Term life insurance policy,10662,Term Policy 10662,329,15000,Quarterly,2015-08-04,2017-08-03,2016-05-10,2016-04-10,200000,4940.82,NORTH
PT003,Term,Term life insurance policy,10663,Term Policy 10663,330,5000,Quarterly,2012-07-01,2014-07-01,2013-08-07,2013-07-08,200000,1047.82,SOUTH
PT005,Home,Home insurance policy,10664,Home Policy 10664,330,10000,Quarterly,2007-12-04,2009-12-03,2009-03-22,2009-02-20,800000,4529.69,SOUTH
PT005,Home,Home insurance policy,10665,Home Policy 10665,331,7500,Quarterly,2018-07-25,2020-07-24,2019-02-11,2019-01-12,800000,2602.67,EAST
PT004,Health,Health insurance policy,10666,Health Policy 10666,331,7500,Monthly,2006-12-16,2007-12-16,2008-02-29,2008-01-30,800000,4659.63,EAST
PT001,Auto,Auto insurance policy,10667,Auto Policy 10667,331,25000,Annual,2018-02-27,2023-02-26,2018-08-04,2018-07-05,300000,17331.55,EAST
PT001,Auto,Auto insurance policy,10668,Auto Policy 10668,332,10000,Annual,2017-04-05,2022-04-04,2018-06-10,2018-05-11,400000,5319.39,EAST
PT005,Home,Home insurance policy,10669,Home Policy 10669,333,7500,Monthly,2008-06-12,2009-06-12,2009-03-13,2009-02-11,300000,4390.1,WEST
PT005,Home,Home insurance policy,10670,Home Policy 10670,334,12500,Quarterly,2012-10-16,2014-10-16,2013-12-17,2013-11-17,800000,3527.5,EAST
PT004,Health,Health insurance policy,10671,Health Policy 10671,334,12500,Quarterly,2006-07-09,2008-07-08,2007-05-22,2007-04-22,600000,9420.25,EAST
PT005,Home,Home insurance policy,10672,Home Policy 10672,335,7500,Annual,2011-02-24,2016-02-23,2011-05-18,2011-04-18,400000,6517.97,WEST
PT002,WholeLife,Whole life insurance policy,10673,WholeLife Policy 10673,336,20000,Quarterly,2013-12-01,2015-12-01,2015-04-20,2015-03-21,600000,11188.83,WEST
PT002,WholeLife,Whole life insurance policy,10674,WholeLife Policy 10674,337,12500,Annual,2014-10-27,2019-10-26,2016-01-29,2015-12-30,600000,5914.66,EAST
PT003,Term,Term life insurance policy,10675,Term Policy 10675,338,5000,Monthly,2009-08-23,2010-08-23,2010-08-10,2010-07-11,300000,1762.33,WEST
PT001,Auto,Auto insurance policy,10676,Auto Policy 10676,338,15000,Quarterly,2016-07-02,2018-07-02,2017-09-03,2017-08-04,800000,8513.27,WEST
PT003,Term,Term life insurance policy,10677,Term Policy 10677,338,20000,Quarterly,2009-12-10,2011-12-10,2010-11-17,2010-10-18,400000,5667.45,WEST
PT001,Auto,Auto insurance policy,10678,Auto Policy 10678,339,10000,Monthly,2016-12-19,2017-12-19,2018-01-10,2017-12-11,200000,3036.98,SOUTH
PT002,WholeLife,Whole life insurance policy,10679,WholeLife Policy 10679,340,20000,Monthly,2011-01-25,2012-01-25,2012-05-20,2012-04-20,300000,6939.61,SOUTH
PT001,Auto,Auto insurance policy,10680,Auto Policy 10680,340,10000,Annual,2005-01-12,2010-01-11,2006-01-16,2005-12-17,800000,8805.53,SOUTH
PT001,Auto,Auto insurance policy,10681,Auto Policy 10681,341,10000,Annual,2020-10-28,2025-10-27,2021-03-05,2021-02-03,800000,4858.4,EAST
PT005,Home,Home insurance policy,10682,Home Policy 10682,341,5000,Quarterly,2011-08-13,2013-08-12,2012-12-02,2012-11-02,800000,1036.43,EAST
PT002,WholeLife,Whole life insurance policy,10683,WholeLife Policy 10683,342,10000,Monthly,2011-04-11,2012-04-10,2012-03-11,2012-02-10,200000,6601.22,NORTH
PT005,Home,Home insurance policy,10684,Home Policy 10684,342,20000,Annual,2007-05-22,2012-05-20,2008-02-01,2008-01-02,800000,17239.19,NORTH
PT005,Home,Home insurance policy,10685,Home Policy 10685,343,25000,Monthly,2017-05-10,2018-05-10,2017-10-29,2017-09-29,500000,10674.6,NORTH
PT002,WholeLife,Whole life insurance policy,10686,WholeLife Policy 10686,343,25000,Annual,2018-01-17,2023-01-16,2019-04-07,2019-03-08,1000000,11920.61,NORTH
PT002,WholeLife,Whole life insurance policy,10687,WholeLife Policy 10687,344,7500,Quarterly,2014-09-25,2016-09-24,2015-01-10,2014-12-11,500000,4103.8,WEST
